16; // Jobs Exported with Litcube's Jobs Editor V0.52 --*-- 64
110;Grain Transporter - Argon;14;3;trade.freetrader;0;10018;0;0;1;0;0;0;0;23;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;20;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;20;20;20;20;0;0;0;0;0;0;1;0;0;1;0;0;0
111;Heavy Load Transporter - Commonwealth;55;3;trade.freetrader;0;10019;0;0;1;0;0;0;0;24;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;95;80;20;25;1;1;1;1;1;0;0;0;0;0;0;0;80;75;5;1;90;20;20;20;20;0;0;0;0;0;0;1;0;0;1;0;0;0
112;Heavy Load Transporter - Terran;20;3;trade.freetrader.raceonly;0;10019;0;0;1;0;0;0;0;66;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;0;0;0;0;0;95;80;20;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;20;20;20;20;0;0;0;0;0;0;0;0;0;1;0;0;0
113;Ore Transporter - Commonwealth;50;3;trade.freetrader;0;10023;0;0;1;0;0;0;0;25;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;90;80;20;25;1;1;1;1;1;0;0;0;0;0;0;0;80;75;5;1;90;20;20;20;20;0;0;0;0;0;0;0;0;0;1;0;0;0
114;Ore Transporter - Terran;20;3;trade.freetrader.raceonly;0;10023;0;0;1;0;0;0;0;63;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;0;0;0;0;0;90;80;20;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;20;20;20;20;0;0;0;0;0;0;1;0;0;1;0;0;0
115;Agricultural Transport - Commonwealth;25;3;trade.freetrader;0;10028;0;0;1;0;0;0;0;26;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;1;1;1;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;0;0;0;1;0;0;0
116;Fresh Foods Supplier - Commonwealth;25;3;trade.freetrader;0;10017;0;0;1;0;0;0;0;22;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;1;1;1;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;0;0;0;1;0;0;0
117;Gourmet Direct - Argon;15;2;trade.freetrader;0;10016;0;0;1;0;0;0;0;50;4;5;2000;-1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
118;Gourmet Direct - Boron;15;2;trade.freetrader;0;10016;0;0;1;0;0;0;0;51;4;5;2000;-1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;35;25;0;1;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
119;Gourmet Direct - Split;15;2;trade.freetrader;0;10016;0;0;1;0;0;0;0;54;4;5;2000;-1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;45;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
120;Gourmet Direct - Paranid;15;2;trade.freetrader;0;10016;0;0;1;0;0;0;0;53;4;5;2000;-1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;1;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
121;Gourmet Direct - Teladi;15;2;trade.freetrader;0;10016;0;0;1;0;0;0;0;52;4;5;2000;-1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
122;Ice Miner - Terran;3;2;trade.iceminer;0;50001;0;0;1;0;0;0;0;62;4;5;2000;SS_SH_TR_TL_MINING;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;0;0;0;1;0;0;0
123;Water Purification - Terran;7;3;trade.freetrader.raceonly;0;20024;0;0;1;0;0;0;0;30;4;3;2000;-1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;0;0;0;0;0;85;80;10;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;10;10;10;10;0;0;0;0;0;0;0;0;0;1;0;0;0
124;Argon Miner;15;2;miner;miner;0;0;0;1;0;1;1;101;0;4;5;2000;-1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
125;Boron Miner;15;2;miner;miner;0;0;0;1;0;1;1;102;0;4;5;2000;-1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;1;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
126;Split Miner;15;2;miner;miner;0;0;0;1;0;1;1;103;0;4;5;2000;-1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
127;Paranid Miner;15;2;miner;miner;0;0;0;1;0;1;1;104;0;4;5;2000;-1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;1;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
128;Teladi Miner;15;2;miner;miner;0;0;0;1;0;1;1;105;0;4;5;2000;-1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
129;Pirate Miner;15;2;miner;miner;0;0;0;1;0;1;1;108;0;4;5;2000;-1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;0;0;0;0;0;0;0;0;1;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
130;Terran Miner;15;2;miner;miner;0;0;0;1;0;1;1;106;0;4;5;2000;-1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
201;Terracorp High-Tech Transporter;18;3;trade.freetrader;faction.terracorp;9110026;0;0;0;0;0;0;0;16;4;5;2000;-1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;190;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
202;Terracorp Weapons Dealer;18;3;trade.docktrader;faction.terracorp;9110021;0;0;0;0;0;0;1;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;90;20;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
203;Terracorp Freight Transporter;18;3;trade.freetrader;faction.terracorp;9110003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;190;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;95;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
204;NMMC Freight Transporter;18;3;trade.freetrader;faction.nmmc;70002;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;20;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
205;NMMC Mineral Transporter;18;3;trade.freetrader;faction.nmmc;70000;0;0;0;0;0;0;0;11;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;20;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;60;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;60;60;60;60;0;0;0;0;0;0;1;0;0;1;0;0;0
206;NMMC Weapons Dealer;18;3;trade.docktrader;faction.nmmc;70001;0;0;0;0;0;0;4;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;90;20;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
207;Plutarch Freight Transporter;18;3;trade.freetrader;faction.plutarch;9410003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;45;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;95;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
208;Plutarch Mineral Transporter;18;3;trade.freetrader;faction.plutarch;9403003;0;0;0;0;0;0;0;11;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;45;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;60;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;60;60;60;60;0;0;0;0;0;0;1;0;0;1;0;0;0
209;Plutarch Weapons Dealer;18;3;trade.docktrader;faction.plutarch;9410021;0;0;0;0;0;0;7;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;90;20;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
210;Strong Arms High-Tech Transporter;18;3;trade.freetrader;faction.strongarms;9810026;0;0;0;0;0;0;9;16;4;5;2000;-1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
211;Strong Arms Weapons Dealer;18;3;trade.docktrader;faction.strongarms;9810021;0;0;0;0;0;0;9;15;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
212;Strong Arms Weapons Dealer;18;3;trade.docktrader;faction.strongarms;9810021;0;0;0;0;0;0;9;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
213;OTAS High-Tech Trader;12;3;trade.freetrader;faction.otas;9203008;0;0;0;0;0;0;11;16;4;5;2000;SS_SH_OTAS_TM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;75;80;45;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
214;OTAS Weapons Dealer;12;3;trade.docktrader;faction.otas;9210021;0;0;0;0;0;0;11;8;4;5;2000;SS_SH_OTAS_TM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
215;OTAS Freight Transporter;12;3;trade.freetrader;faction.otas;9210003;0;0;0;0;0;0;0;9;4;5;2000;SS_SH_OTAS_TS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;95;80;45;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
216;OTAS Energy Transporter;12;3;trade.freetrader;faction.otas;9210022;0;0;0;0;0;0;0;10;4;10;2000;SS_SH_OTAS_TS_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
217;OTAS Bio Transporter;12;3;trade.freetrader;faction.otas;9210024;0;0;0;0;0;0;0;12;4;5;2000;SS_SH_OTAS_TS_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
218;OTAS Food Transporter;12;3;trade.freetrader;faction.otas;9210025;0;0;0;0;0;0;0;13;4;5;2000;SS_SH_OTAS_TS_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
219;Jonferco High-Tech Transporter;20;3;trade.freetrader;faction.jsdd;9310026;0;0;0;0;0;0;0;16;4;5;2000;-1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;245;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
220;Jonferco Weapons Dealer;20;3;trade.docktrader;faction.jsdd;9310021;0;0;0;0;0;0;13;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
221;Jonferco Freight Transporter;20;3;trade.freetrader;faction.jsdd;9310003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;245;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
222;Duke's Dangerous Materials Transporter;18;3;trade.freetrader;faction.dukes;9610001;0;0;0;0;0;0;15;33;4;5;2000;-1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;60;65536;0;0;0;0;0;0;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;1;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;0;0;0;1;0;0;0
223;Duke's Freight Transporter;18;3;trade.freetrader;faction.dukes;9610003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;60;65536;0;0;0;0;0;0;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;1;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
224;Atreus Energy Transporter;20;3;trade.freetrader;faction.atreus;9710022;0;0;0;0;0;0;0;10;4;10;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;160;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;0;1;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
225;Atreus Bio Transporter;20;3;trade.freetrader;faction.atreus;9710024;0;0;0;0;0;0;0;12;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;160;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;0;1;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
226;Atreus Food Transporter;20;3;trade.freetrader;faction.atreus;9710025;0;0;0;0;0;0;0;45;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;160;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;0;1;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
227;Atreus Freight Transporter;20;3;trade.freetrader;faction.atreus;9710003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;160;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;0;1;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
300;Terracorp Military Patrol - M6;2;0;patrol;faction.terracorp;9130000;0;0;0;0;1;1;1;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;190;65536;25;1;0;0;1;1;0;1;0;0;1;4;1;0;0;0;0;0;0;50;85;50;80;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
301;(W) (FE) Terracorp Escort - 4 x Fighter;4;0;wing.attacksame;faction.terracorp;9140004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;190;65536;25;0;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;100;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
302;NMMC Military Protect - M7;2;0;patrol;faction.nmmc;70003;0;0;0;0;1;1;2;0;0;0;2700;-1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;20;65536;25;1;0;0;1;1;0;1;0;0;11;5;1;0;0;0;0;0;0;50;85;50;25;0;0;0;0;1;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
303;(W) NMMC Escort Lead - 2 x M6;2;0;wing.attacksame;faction.nmmc;70004;0;0;0;0;1;1;3;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;20;65536;25;0;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;80;0;0;0;0;1;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
